date,actual_mean_temp,actual_min_temp,actual_max_temp,average_min_temp,average_max_temp,record_min_temp,record_max_temp,record_min_temp_year,record_max_temp_year,
2015-6-4,29,25,33,26,35,23,55,2006,2008
2015-6-5,33,30,36,27,36,24,48,2013,2006
2015-6-6,35,33,37,27,37,23,63,1992,2002
2015-6-7,40,33,48,28,37,23,55,1991,2002
2015-6-8,44,33,55,28,38,23,58,1991,1992
2015-6-9,46,39,53,29,39,23,60,1991,2006
2015-6-10,52,37,68,29,40,24,68,1991,2015
2015-6-11,37,33,41,29,41,25,66,1989,1992
2015-6-12,41,30,52,30,42,26,61,1990,2001
2015-6-13,54,43,64,30,43,25,69,1989,2001
2015-6-14,54,43,64,31,43,19,77,1989,2013
2015-6-15,56,46,68,31,44,26,68,1989,2015
2015-6-16,52,43,61,31,45,28,66,2003,2004
2015-6-17,54,46,62,32,45,28,75,1991,1998
2015-6-18,49,39,59,32,46,28,73,1986,2012
2015-6-19,48,36,61,33,46,28,74,2001,1991
2015-6-20,62,46,78,33,47,27,78,2003,2015
2015-6-21,66,51,82,33,47,30,83,1987,1991
2015-6-22,56,37,73,34,48,28,73,1993,2015
2015-6-23,56,34,81,34,49,28,81,2005,2015
2015-6-24,64,51,75,34,49,29,77,1991,2000
2015-6-25,53,43,64,35,50,29,72,1991,2000
2015-6-26,51,45,57,35,51,28,66,1987,2000
2015-6-27,44,39,50,35,51,28,66,1999,2004
2015-6-28,48,42,57,36,52,30,71,2002,1998
2015-6-29,58,42,73,36,52,28,77,2002,1997
2015-6-30,62,53,70,36,52,30,70,2011,2015
2015-7-1,56,48,62,36,52,30,71,1989,1997
2015-7-2,57,48,66,36,52,32,79,1991,2001
2015-7-3,52,46,55,36,51,29,78,1986,1990
2015-7-4,51,45,57,36,51,28,73,1991,1990
2015-7-5,51,43,59,36,51,29,70,1991,1989
2015-7-6,52,43,62,36,51,28,78,2006,1989
2015-7-7,41,34,50,36,51,28,77,2006,1989
2015-7-8,38,33,43,36,51,30,78,2001,2008
2015-7-9,39,35,44,36,51,30,78,2005,1992
2015-7-10,38,33,43,37,51,31,74,1991,1989
2015-7-11,36,33,41,37,52,28,72,1986,1993
2015-7-12,38,35,41,37,52,28,73,2000,1993
2015-7-13,42,35,48,37,52,28,74,1991,1989
2015-7-14,44,36,52,38,53,30,69,1992,1988
2015-7-15,40,35,46,38,53,33,76,1992,1989
2015-7-16,40,35,48,38,54,33,80,2003,2001
2015-7-17,47,37,57,38,54,30,73,2003,1988
2015-7-18,51,45,57,38,54,33,70,1996,1989
2015-7-19,48,44,54,38,54,30,79,2005,1990
2015-7-20,47,44,50,38,54,28,77,2005,1990
2015-7-21,48,43,55,38,54,30,75,1988,2003
2015-7-22,42,39,46,38,53,32,73,1988,2000
2015-7-23,38,36,42,38,53,30,78,1999,2001
2015-7-24,40,35,48,38,53,33,75,1999,1996
2015-7-25,42,35,48,38,52,31,78,1991,1996
2015-7-26,40,37,45,38,52,30,73,1999,2006
2015-7-27,42,37,48,38,52,30,73,1999,2012
2015-7-28,40,36,45,38,52,30,75,2002,1998
2015-7-29,38,34,43,38,53,30,78,2002,2012
2015-7-30,39,34,45,38,53,30,72,2014,1992
2015-7-31,52,36,69,38,53,32,73,2005,1992
